;index;date;couleur des yeux;age;exp;salaire;sexe;diplome;métier;note;dispo;embauche;ville d'origine
8527;8527;14/04/2010;Marron;30.0;11.0;45998.0;F;bac;Data Analyst;36.12;non;0;11
8528;8528;06/06/2011;Marron;52.0;10.0;36569.0;F;master;Data Analyst;65.43;non;0;15
8529;8529;18/02/2012;Bleu;25.0;11.0;40189.0;F;licence;Data Steward;96.46;oui;0;1
8530;8530;10/09/2011;Vert;35.0;12.0;28572.0;M;bac;Data Scientist;46.93;non;0;7
8531;8531;14/07/2010;Hazel;27.0;11.0;32024.0;M;master;Data Scientist;67.14;non;1;13
8532;8532;16/12/2013;Marron;44.0;9.0;33260.0;F;doctorat;Data Steward;109.88;oui;0;10
8533;8533;26/11/2011;Marron;47.0;7.0;46071.0;M;licence;Data Analyst;45.89;non;0;3
8534;8534;25/01/2014;Bleu;37.0;7.0;30712.0;M;licence;Data Engineer;66.92;non;0;9
8535;8535;30/10/2010;Marron;33.0;10.0;38353.0;F;licence;Data Steward;95.65;oui;0;13
8536;8536;12/07/2011;Bleu;23.0;6.0;30857.0;M;licence;Data Scientist;67.58;non;0;7
8537;8537;10/03/2013;;28.0;12.0;34979.0;M;licence;Data Scientist;80.47;non;0;5
8538;8538;15/11/2013;Bleu;43.0;10.0;37417.0;M;licence;Data Analyst;67.55;non;0;11
8539;8539;17/10/2012;Vert;38.0;12.0;44324.0;M;bac;Data Engineer;76.9;oui;0;6
8540;8540;14/09/2011;Vert;18.0;14.0;36914.0;M;licence;Data Engineer;69.21;oui;0;8
8541;8541;04/11/2012;Marron;33.0;9.0;32114.0;M;master;Data Scientist;68.31;non;0;9
8542;8542;04/12/2010;Hazel;28.0;10.0;33595.0;M;master;Data Scientist;87.78;non;0;8
8543;8543;27/04/2013;Marron;52.0;11.0;47205.0;F;bac;Data Engineer;48.06;non;0;3
8544;8544;14/08/2011;Marron;35.0;10.0;32023.0;M;doctorat;Data Scientist;80.8;oui;0;9
8545;8545;08/08/2013;Vert;30.0;16.0;31131.0;M;bac;Data Scientist;63.57;non;0;12
8546;8546;28/04/2011;Hazel;37.0;10.0;31900.0;F;bac;Data Scientist;44.96;non;0;6
8547;8547;12/02/2011;Bleu;38.0;6.0;32438.0;M;licence;Data Scientist;64.16;non;0;2
8548;8548;03/09/2014;Vert;14.0;8.0;30428.0;F;bac;Data Scientist;88.38;non;0;5
8549;8549;25/04/2014;Bleu;40.0;9.0;29991.0;M;master;Data Scientist;70.99;non;0;13
8550;8550;04/02/2011;Bleu;47.0;11.0;40121.0;F;bac;Data Scientist;72.96;non;0;10
8551;8551;13/04/2011;Bleu;32.0;11.0;32491.0;F;bac;Data Engineer;65.47;non;0;3
8552;8552;09/01/2011;Marron;35.0;12.0;34371.0;M;doctorat;Data Scientist;55.87;oui;1;8
8553;8553;22/12/2011;Marron;38.0;5.0;38528.0;M;doctorat;Data Engineer;94.21;oui;0;6
8554;8554;05/03/2013;Hazel;32.0;12.0;24461.0;M;master;Data Scientist;65.31;non;1;15
8555;8555;04/05/2013;Bleu;26.0;11.0;25098.0;F;licence;Data Scientist;83.97;non;0;13
8556;8556;25/02/2011;Bleu;44.0;9.0;43136.0;F;bac;Data Analyst;64.62;non;0;12
8557;8557;12/06/2012;Marron;24.0;9.0;35986.0;F;master;Data Engineer;67.86;non;0;5
8558;8558;24/04/2014;Hazel;41.0;5.0;38107.0;M;licence;Data Analyst;57.34;oui;0;9
8559;8559;28/03/2011;Hazel;45.0;8.0;38397.0;M;licence;Data Analyst;80.94;oui;1;5
8560;8560;20/03/2014;Bleu;26.0;10.0;44536.0;M;bac;Data Scientist;49.9;non;0;1
8561;8561;16/05/2014;Hazel;41.0;5.0;29651.0;F;master;Data Analyst;109.51;non;0;11
8562;8562;30/03/2011;Marron;43.0;14.0;34355.0;F;master;Data Engineer;107.64;oui;0;6
8563;8563;18/10/2014;Bleu;43.0;12.0;29741.0;F;licence;Data Analyst;106.32;non;0;12
8564;8564;24/02/2011;Bleu;25.0;8.0;40251.0;M;licence;Data Scientist;74.0;non;0;6
8565;8565;05/10/2010;Bleu;35.0;10.0;30342.0;F;master;Data Engineer;99.12;oui;0;6
8566;8566;13/03/2011;Bleu;13.0;8.0;27987.0;F;licence;Data Analyst;88.8;non;0;13
8567;8567;09/04/2013;Hazel;31.0;7.0;;M;licence;Data Scientist;83.99;non;0;2
8568;8568;22/02/2012;Bleu;50.0;7.0;39431.0;M;bac;Data Scientist;59.8;non;0;8
8569;8569;18/01/2014;Hazel;50.0;11.0;38865.0;F;licence;Data Analyst;69.97;non;0;9
8570;8570;12/07/2013;Marron;47.0;13.0;39159.0;F;doctorat;Data Steward;85.35;oui;0;3
8571;8571;21/07/2014;Hazel;39.0;10.0;34683.0;F;licence;Data Scientist;81.12;non;0;7
8572;8572;21/07/2014;Marron;33.0;6.0;43820.0;M;master;Data Steward;45.47;oui;0;3
8573;8573;09/08/2013;Hazel;35.0;14.0;35906.0;F;licence;Data Scientist;92.0;non;0;8
8574;8574;27/12/2013;Marron;31.0;9.0;36196.0;F;master;Data Engineer;78.55;oui;0;9
8575;8575;22/08/2010;Hazel;40.0;10.0;31584.0;F;master;Data Steward;111.34;oui;0;5
8576;8576;10/09/2011;Marron;63.0;12.0;34338.0;M;master;Data Scientist;73.04;non;0;12
8577;8577;18/02/2011;;40.0;7.0;39572.0;F;licence;Data Scientist;89.47;non;0;3
8578;8578;08/12/2012;Bleu;29.0;5.0;27710.0;M;licence;Data Scientist;69.12;non;0;9
8579;8579;18/10/2014;Marron;19.0;14.0;32122.0;M;doctorat;Data Scientist;77.46;oui;0;11
8580;8580;14/02/2010;Hazel;28.0;14.0;31535.0;M;master;Data Scientist;79.66;non;1;12
8581;8581;;Marron;22.0;14.0;36469.0;M;master;Data Scientist;80.1;non;0;3
8582;8582;17/09/2013;Marron;31.0;11.0;37247.0;F;master;Data Engineer;60.09;oui;0;8
8583;8583;01/02/2012;Marron;45.0;9.0;43833.0;M;licence;Data Scientist;39.49;non;0;3
8584;8584;05/02/2012;Bleu;35.0;5.0;31066.0;M;licence;Data Scientist;68.12;non;0;14
8585;8585;21/12/2012;Marron;25.0;10.0;32389.0;M;master;Data Scientist;93.85;oui;0;9
8586;8586;14/12/2011;Bleu;36.0;6.0;45723.0;M;licence;Data Scientist;62.2;oui;0;12
8587;8587;08/10/2013;Hazel;42.0;10.0;36437.0;F;licence;Data Engineer;78.28;non;0;4
8588;8588;14/03/2014;Hazel;55.0;5.0;34147.0;M;master;Data Scientist;64.0;non;0;13
8589;8589;26/06/2011;Hazel;25.0;13.0;43036.0;M;bac;Data Scientist;47.48;non;0;9
8590;8590;30/06/2010;Bleu;24.0;11.0;43411.0;M;bac;Data Engineer;62.37;non;0;9
8591;8591;01/05/2010;Hazel;35.0;9.0;29176.0;M;doctorat;Data Scientist;97.86;oui;0;14
8592;8592;15/04/2014;Hazel;32.0;10.0;37004.0;M;licence;Data Scientist;45.86;non;0;7
8593;8593;27/03/2013;Marron;33.0;11.0;35134.0;F;doctorat;Data Scientist;99.89;oui;0;4
8594;8594;12/09/2011;Bleu;47.0;12.0;26120.0;M;master;Data Scientist;79.45;non;1;6
8595;8595;15/01/2011;Bleu;35.0;9.0;35365.0;M;licence;Data Scientist;74.48;non;0;9
8596;8596;14/02/2014;Hazel;26.0;10.0;34281.0;M;licence;Data Scientist;69.67;non;0;13
8597;8597;08/05/2013;Vert;45.0;9.0;36216.0;M;bac;Data Scientist;76.2;non;0;9
8598;8598;28/07/2011;Marron;29.0;14.0;29835.0;M;doctorat;Data Scientist;95.7;oui;0;14
8599;8599;12/09/2014;Bleu;47.0;10.0;41177.0;M;licence;Data Engineer;63.45;oui;0;7
8600;8600;25/09/2010;Marron;41.0;13.0;28374.0;M;master;Data Steward;65.25;non;1;12
8601;8601;16/07/2014;Vert;59.0;10.0;35414.0;M;bac;Data Analyst;61.66;non;0;11
8602;8602;24/03/2013;Bleu;43.0;8.0;29845.0;F;master;;79.91;non;0;3
8603;8603;14/03/2011;Marron;27.0;11.0;34986.0;F;master;Data Engineer;83.77;oui;0;2
8604;8604;02/07/2011;Hazel;13.0;11.0;29354.0;M;licence;Data Scientist;59.06;non;0;11
8605;8605;04/05/2010;Bleu;22.0;10.0;40821.0;M;licence;Data Analyst;71.33;oui;0;10
8606;8606;05/09/2010;Bleu;45.0;11.0;38712.0;M;licence;Data Steward;58.67;oui;0;1
8607;8607;02/07/2010;;41.0;11.0;30414.0;M;master;Data Analyst;73.15;non;0;4
8608;8608;09/07/2013;Hazel;31.0;10.0;31190.0;M;master;Data Analyst;85.44;oui;0;15
8609;8609;20/12/2014;Vert;35.0;10.0;40227.0;M;licence;Data Scientist;90.12;oui;1;15
8610;8610;22/11/2014;Marron;24.0;13.0;37188.0;F;master;Data Analyst;68.25;oui;0;8
8611;8611;08/03/2014;Hazel;49.0;8.0;30329.0;M;master;;83.39;oui;0;13
8612;8612;21/11/2012;Bleu;15.0;11.0;37292.0;F;licence;Data Engineer;71.99;oui;0;4
8613;8613;07/05/2012;Hazel;42.0;10.0;34634.0;M;licence;Data Scientist;58.3;non;0;15
8614;8614;23/04/2011;Marron;49.0;7.0;39926.0;M;master;Data Engineer;84.58;oui;0;8
8615;8615;10/03/2014;Hazel;35.0;7.0;34918.0;M;master;Data Scientist;78.21;oui;0;3
8616;8616;20/07/2012;Marron;29.0;13.0;32577.0;M;master;Data Steward;64.66;non;1;9
8617;8617;04/12/2010;Hazel;28.0;12.0;32630.0;M;licence;Data Analyst;48.12;non;0;12
8618;8618;10/09/2010;Vert;29.0;15.0;34224.0;M;licence;Data Scientist;79.4;non;0;15
8619;8619;17/01/2012;Bleu;37.0;4.0;33349.0;M;master;Data Scientist;67.35;oui;0;12
8620;8620;19/07/2010;Marron;30.0;7.0;32455.0;M;doctorat;Data Scientist;59.04;non;0;7
8621;8621;21/07/2011;Hazel;23.0;7.0;35263.0;M;master;Data Scientist;77.34;non;0;5
8622;8622;16/07/2013;Bleu;40.0;11.0;36944.0;M;master;Data Analyst;83.29;oui;0;5
8623;8623;16/04/2014;Marron;40.0;6.0;28233.0;M;licence;Data Steward;70.32;non;0;10
8624;8624;01/02/2012;Hazel;21.0;9.0;28808.0;F;master;Data Analyst;88.72;oui;0;10
8625;8625;16/07/2013;Bleu;33.0;8.0;28956.0;M;master;Data Engineer;79.28;oui;0;7
8626;8626;26/01/2010;Bleu;53.0;8.0;37295.0;F;bac;Data Analyst;73.85;non;0;9
8627;8627;13/09/2011;Marron;57.0;6.0;35785.0;F;master;Data Analyst;73.12;oui;0;3
8628;8628;25/11/2012;Bleu;43.0;6.0;27208.0;M;licence;Data Scientist;71.46;non;0;14
8629;8629;10/07/2013;Hazel;43.0;10.0;32944.0;F;licence;Data Scientist;77.35;non;0;9
8630;8630;20/06/2014;Hazel;38.0;12.0;30783.0;F;licence;Data Analyst;84.48;non;0;15
8631;8631;06/01/2011;Bleu;40.0;7.0;32430.0;M;bac;Data Scientist;41.99;non;0;2
8632;8632;29/04/2014;Hazel;39.0;6.0;33332.0;M;master;Data Scientist;79.3;oui;1;4
8633;8633;25/09/2010;Bleu;41.0;10.0;31019.0;M;master;Data Scientist;93.12;oui;0;15
8634;8634;24/03/2014;Marron;27.0;2.0;32643.0;M;master;Data Scientist;63.06;non;0;3
8635;8635;10/06/2014;Hazel;44.0;10.0;34335.0;M;licence;Data Scientist;67.6;non;0;8
8636;8636;16/09/2013;Marron;32.0;12.0;39648.0;M;master;Data Scientist;56.25;oui;0;14
8637;8637;26/07/2012;Bleu;56.0;12.0;27956.0;M;master;Data Scientist;93.4;non;0;11
8638;8638;31/07/2013;Hazel;41.0;10.0;33078.0;F;licence;Data Scientist;83.67;non;0;1
8639;8639;13/04/2010;Hazel;43.0;13.0;39178.0;M;licence;Data Scientist;54.12;non;0;7
8640;8640;04/11/2014;Marron;51.0;7.0;34854.0;M;master;Data Scientist;94.14;oui;0;1
8641;8641;21/01/2014;Hazel;27.0;10.0;36169.0;M;master;Data Engineer;65.8;oui;0;6
8642;8642;07/07/2012;Bleu;31.0;8.0;38863.0;F;bac;Data Steward;86.74;non;1;15
8643;8643;22/07/2013;Bleu;56.0;8.0;29907.0;M;master;Data Analyst;93.02;oui;0;13
8644;8644;25/05/2013;Bleu;44.0;9.0;31128.0;F;licence;Data Engineer;50.7;non;0;4
8645;8645;15/12/2011;Marron;17.0;9.0;33981.0;M;master;Data Scientist;76.59;non;0;6
8646;8646;27/10/2013;Bleu;30.0;9.0;31931.0;M;master;Data Scientist;84.85;oui;1;7
8647;8647;16/09/2010;Hazel;38.0;8.0;37815.0;M;bac;Data Scientist;56.45;non;0;7
8648;8648;16/03/2014;Bleu;2.0;16.0;29500.0;M;master;Data Scientist;75.51;non;0;10
8649;8649;20/04/2011;Bleu;38.0;12.0;36740.0;M;master;Data Analyst;107.39;oui;0;15
8650;8650;19/07/2014;Vert;21.0;7.0;33429.0;M;licence;Data Scientist;83.58;non;0;15
8651;8651;26/09/2013;Marron;35.0;5.0;31794.0;M;master;Data Scientist;92.61;oui;0;9
8652;8652;20/01/2014;Bleu;35.0;10.0;32536.0;F;licence;Data Analyst;65.83;non;0;11
8653;8653;29/12/2013;Bleu;32.0;9.0;35613.0;M;licence;Data Analyst;67.96;non;0;12
8654;8654;16/12/2010;Bleu;35.0;5.0;25275.0;M;master;Data Scientist;90.09;non;0;1
8655;8655;22/12/2010;Marron;35.0;10.0;27362.0;F;master;Data Scientist;56.33;non;1;6
8656;8656;13/12/2013;Hazel;35.0;9.0;33752.0;F;master;Data Steward;97.32;oui;0;7
8657;8657;11/11/2014;Marron;46.0;14.0;30618.0;F;doctorat;Data Engineer;101.64;oui;0;9
8658;8658;08/11/2014;Hazel;25.0;11.0;36711.0;M;master;Data Scientist;74.95;non;0;1
8659;8659;18/10/2014;Bleu;26.0;6.0;33240.0;M;licence;Data Scientist;54.11;non;0;12
8660;8660;15/09/2012;Hazel;41.0;10.0;31652.0;M;bac;Data Scientist;48.98;non;0;4
8661;8661;02/08/2011;Hazel;47.0;9.0;36669.0;F;licence;Data Engineer;66.01;oui;0;4
8662;8662;09/10/2014;Marron;47.0;12.0;36480.0;F;master;Data Analyst;61.18;non;0;13
8663;8663;13/11/2013;Bleu;32.0;7.0;36023.0;M;bac;Data Scientist;73.28;non;0;14
8664;8664;08/09/2014;Bleu;35.0;8.0;29513.0;F;master;Data Engineer;86.69;oui;0;2
8665;8665;24/04/2014;Bleu;39.0;7.0;34185.0;M;master;Data Scientist;81.25;oui;1;10
8666;8666;24/11/2010;Vert;28.0;7.0;35757.0;M;licence;Data Steward;59.05;oui;0;15
8667;8667;09/02/2012;Bleu;34.0;8.0;28052.0;F;licence;Data Scientist;75.27;non;0;14
8668;8668;15/10/2011;Bleu;44.0;10.0;34804.0;M;licence;Data Scientist;50.72;non;0;7
8669;8669;15/08/2014;Vert;14.0;13.0;37322.0;M;bac;Data Scientist;58.05;non;0;3
8670;8670;20/01/2011;Hazel;30.0;10.0;31942.0;M;master;Data Scientist;71.37;non;0;7
8671;8671;27/02/2014;Hazel;29.0;11.0;26226.0;M;doctorat;Data Scientist;83.12;oui;0;3
8672;8672;01/07/2014;Hazel;31.0;9.0;36109.0;F;master;Data Analyst;81.56;non;0;12
8673;8673;22/03/2014;Hazel;21.0;10.0;30603.0;M;doctorat;Data Scientist;73.87;oui;0;2
8674;8674;19/05/2013;Bleu;51.0;0.0;34524.0;M;licence;Data Scientist;64.73;non;0;12
8675;8675;18/06/2010;Marron;35.0;13.0;36152.0;F;master;Data Steward;57.08;oui;0;1
8676;8676;01/02/2010;Hazel;44.0;16.0;30084.0;F;master;Data Analyst;83.84;non;0;8
8677;8677;29/09/2012;Marron;34.0;7.0;32726.0;F;doctorat;Data Scientist;88.55;non;0;4
8678;8678;13/07/2014;Bleu;42.0;13.0;45101.0;F;bac;Data Engineer;69.72;oui;0;10
8679;8679;03/09/2011;Bleu;49.0;9.0;29288.0;F;master;Data Analyst;75.33;non;0;8
8680;8680;10/12/2011;Bleu;39.0;10.0;34990.0;M;master;Data Scientist;85.59;oui;1;2
8681;8681;05/05/2012;Bleu;42.0;10.0;40299.0;M;bac;Data Scientist;57.86;non;0;15
8682;8682;23/02/2014;Vert;56.0;8.0;38370.0;F;bac;Data Engineer;66.81;non;0;10
8683;8683;07/08/2013;Bleu;37.0;9.0;23689.0;M;master;Data Scientist;86.43;non;0;12
8684;8684;24/04/2013;Marron;48.0;6.0;39558.0;M;doctorat;Data Analyst;86.27;oui;0;4
8685;8685;09/05/2012;Hazel;22.0;12.0;33868.0;M;master;Data Engineer;81.27;oui;0;2
8686;8686;25/11/2013;Bleu;30.0;11.0;31634.0;F;licence;Data Engineer;85.82;non;0;8
8687;8687;19/03/2010;Hazel;47.0;10.0;39030.0;M;licence;Data Scientist;74.55;non;0;1
8688;8688;14/04/2014;Marron;26.0;5.0;38521.0;F;doctorat;Data Engineer;84.35;oui;0;7
8689;8689;16/01/2012;Hazel;25.0;6.0;29913.0;M;master;Data Analyst;75.46;non;0;2
8690;8690;19/09/2012;Hazel;47.0;10.0;30034.0;F;master;Data Analyst;84.22;non;0;6
8691;8691;17/08/2014;Marron;35.0;14.0;36686.0;M;master;Data Analyst;73.07;oui;0;6
8692;8692;24/09/2010;Vert;38.0;12.0;40073.0;M;bac;Data Scientist;28.37;non;0;1
8693;8693;15/09/2013;Hazel;44.0;11.0;35635.0;F;licence;Data Analyst;86.22;non;0;14
8694;8694;05/05/2012;Hazel;47.0;13.0;37225.0;F;licence;Data Engineer;71.57;non;1;5
8695;8695;20/03/2013;Marron;29.0;15.0;34000.0;F;master;Data Analyst;97.49;oui;0;3
8696;8696;22/02/2013;Hazel;31.0;6.0;38235.0;M;master;Data Analyst;75.35;oui;0;8
8697;8697;03/12/2010;Vert;28.0;11.0;36563.0;F;bac;Data Analyst;74.12;non;0;5
8698;8698;27/02/2012;Bleu;42.0;8.0;31951.0;F;master;;99.47;oui;0;5
8699;8699;18/07/2012;Marron;34.0;12.0;38616.0;F;master;Data Steward;72.42;oui;0;2
8700;8700;18/03/2011;Hazel;16.0;10.0;30502.0;F;master;Data Engineer;78.81;oui;0;15
8701;8701;09/04/2010;Vert;31.0;5.0;;M;doctorat;Data Scientist;115.39;oui;0;10
8702;8702;27/02/2011;Hazel;53.0;9.0;38369.0;M;licence;Data Scientist;75.41;non;0;5
8703;8703;12/04/2012;Hazel;40.0;12.0;39654.0;M;master;Data Engineer;79.48;oui;0;3
8704;8704;21/06/2011;Marron;44.0;7.0;28050.0;F;doctorat;Data Analyst;99.83;oui;0;7
8705;8705;06/08/2013;Marron;39.0;12.0;41812.0;M;licence;Data Scientist;43.86;non;0;3
8706;8706;15/12/2014;Bleu;26.0;8.0;33139.0;M;licence;Data Analyst;78.14;non;0;14
8707;8707;18/03/2013;Hazel;33.0;7.0;41196.0;F;bac;Data Analyst;47.34;non;0;4
8708;8708;02/10/2012;Marron;37.0;11.0;40014.0;M;master;Data Analyst;76.12;oui;0;11
8709;8709;09/03/2013;Vert;42.0;8.0;30013.0;F;licence;Data Engineer;91.39;non;0;14
8710;8710;19/04/2012;Marron;60.0;12.0;42657.0;M;licence;Data Scientist;60.53;non;0;2
8711;8711;19/07/2014;Hazel;55.0;9.0;35469.0;F;master;Data Engineer;110.52;oui;0;4
8712;8712;23/07/2010;Hazel;37.0;6.0;30280.0;M;master;Data Scientist;68.46;non;0;1
8713;8713;07/09/2013;Bleu;44.0;10.0;34287.0;M;master;Data Scientist;86.24;oui;0;15
8714;8714;13/09/2014;Bleu;44.0;3.0;34243.0;M;licence;Data Scientist;71.22;non;0;6
8715;8715;03/09/2010;Hazel;30.0;16.0;33183.0;M;master;Data Scientist;56.99;non;0;4
8716;8716;22/06/2013;Hazel;34.0;7.0;30612.0;F;master;Data Analyst;114.12;oui;0;7
8717;8717;24/05/2012;Bleu;37.0;14.0;30885.0;M;licence;Data Scientist;68.44;non;0;2
8718;8718;21/06/2011;Vert;35.0;10.0;31217.0;F;bac;;72.46;non;0;4
8719;8719;24/06/2012;Marron;36.0;7.0;46542.0;F;bac;Data Scientist;59.07;non;0;12
8720;8720;14/10/2013;Hazel;41.0;12.0;31920.0;M;licence;Data Steward;80.64;non;1;4
8721;8721;09/05/2010;Bleu;23.0;3.0;36914.0;M;licence;Data Engineer;80.5;oui;0;14
8722;8722;23/07/2011;Hazel;29.0;7.0;34941.0;M;master;Data Scientist;78.74;non;1;11
8723;8723;15/06/2010;Marron;37.0;10.0;23292.0;F;master;Data Scientist;81.2;non;0;9
8724;8724;02/02/2011;Bleu;30.0;3.0;32204.0;F;licence;Data Scientist;80.76;non;0;6
8725;8725;17/07/2011;Marron;50.0;11.0;41216.0;M;master;Data Analyst;71.97;oui;0;11
8726;8726;12/03/2014;Vert;36.0;6.0;39589.0;M;bac;Data Engineer;32.7;non;0;4
8727;8727;04/01/2011;Hazel;37.0;12.0;40178.0;F;bac;Data Scientist;54.19;non;0;15
8728;8728;08/01/2011;Marron;27.0;9.0;25630.0;F;doctorat;Data Engineer;105.17;oui;0;4
8729;8729;11/08/2013;Bleu;26.0;8.0;25445.0;M;master;Data Analyst;76.36;oui;0;15
8730;8730;12/03/2014;Bleu;35.0;7.0;30467.0;M;master;Data Scientist;77.0;oui;0;2
8731;8731;26/05/2014;Hazel;45.0;12.0;37947.0;M;master;Data Analyst;71.34;oui;0;8
8732;8732;23/12/2010;Hazel;51.0;8.0;37234.0;F;licence;Data Scientist;77.17;non;0;10
8733;8733;24/05/2011;Hazel;38.0;11.0;31191.0;M;doctorat;Data Scientist;91.19;oui;0;2
8734;8734;10/06/2012;Bleu;41.0;15.0;38883.0;M;licence;Data Scientist;63.45;non;0;13
8735;8735;01/06/2012;Bleu;32.0;6.0;31832.0;F;licence;Data Analyst;90.06;non;0;10
8736;8736;06/06/2012;Vert;42.0;10.0;28564.0;M;master;Data Scientist;84.28;non;0;13
8737;8737;15/05/2013;Vert;40.0;11.0;28230.0;M;bac;Data Steward;100.16;non;1;9
8738;8738;08/10/2012;Marron;27.0;11.0;38802.0;M;master;Data Analyst;74.52;oui;0;12
8739;8739;19/12/2010;Bleu;51.0;10.0;30645.0;M;master;Data Scientist;93.64;non;0;13
8740;8740;09/08/2011;Marron;37.0;11.0;33612.0;F;doctorat;Data Engineer;110.26;oui;0;1
8741;8741;12/10/2011;Hazel;23.0;10.0;28099.0;F;master;Data Engineer;99.11;oui;0;8
8742;8742;29/03/2013;Bleu;26.0;5.0;32499.0;M;master;Data Analyst;63.17;oui;0;2
8743;8743;13/10/2013;Marron;34.0;9.0;41047.0;F;doctorat;Data Steward;85.77;oui;0;5
8744;8744;25/02/2011;Marron;40.0;8.0;33858.0;F;master;Data Analyst;76.78;oui;0;4
8745;8745;02/02/2013;Marron;52.0;10.0;41204.0;M;doctorat;Data Engineer;81.99;oui;0;8
8746;8746;28/08/2014;Hazel;44.0;17.0;37094.0;M;master;Data Engineer;89.94;oui;0;13
8747;8747;31/07/2010;Hazel;34.0;11.0;38273.0;F;bac;Data Scientist;83.09;non;0;7
8748;8748;18/05/2010;Hazel;35.0;8.0;31846.0;M;licence;Data Scientist;49.88;non;0;14
8749;8749;24/03/2013;Bleu;31.0;6.0;32734.0;M;master;Data Scientist;72.67;non;0;12
8750;8750;15/05/2011;Marron;35.0;16.0;35148.0;M;;Data Scientist;85.18;oui;0;10
8751;8751;12/09/2014;Bleu;53.0;8.0;34643.0;M;licence;Data Scientist;63.95;non;0;5
8752;8752;01/02/2013;Bleu;30.0;10.0;26541.0;F;master;Data Analyst;100.79;non;0;3
8753;8753;25/11/2011;Marron;24.0;10.0;25941.0;F;doctorat;Data Scientist;87.58;non;0;10
8754;8754;29/06/2010;Hazel;34.0;13.0;32426.0;M;master;Data Scientist;73.41;non;0;10
8755;8755;13/11/2010;Bleu;59.0;7.0;38765.0;M;licence;Data Analyst;84.28;oui;0;8
8756;8756;02/09/2010;Bleu;34.0;11.0;34788.0;M;licence;Data Scientist;66.64;non;0;10
8757;8757;28/12/2011;Vert;33.0;8.0;41316.0;M;licence;Data Analyst;60.65;oui;0;6
8758;8758;07/05/2010;Marron;26.0;11.0;40904.0;M;master;Data Analyst;88.99;oui;0;11
8759;8759;12/04/2013;Vert;45.0;11.0;31921.0;M;bac;Data Scientist;84.04;non;0;12
8760;8760;05/08/2010;Marron;36.0;9.0;36734.0;F;master;Data Engineer;86.97;oui;0;9
8761;8761;18/09/2012;Bleu;20.0;14.0;26442.0;F;master;Data Analyst;89.19;oui;0;15
8762;8762;21/05/2012;Bleu;35.0;7.0;26141.0;F;master;Data Scientist;80.63;non;0;7
8763;8763;03/06/2011;Bleu;34.0;11.0;36985.0;M;bac;Data Analyst;49.08;non;0;7
8764;8764;04/09/2012;Bleu;60.0;8.0;34910.0;M;licence;Data Scientist;61.84;non;0;5
8765;8765;11/01/2012;Hazel;23.0;14.0;40938.0;F;bac;Data Scientist;50.33;non;0;4
8766;8766;06/11/2014;Bleu;36.0;8.0;35771.0;F;licence;Data Analyst;86.79;non;0;5
8767;8767;18/04/2013;Marron;40.0;15.0;33104.0;F;master;Data Scientist;110.2;non;0;4
8768;8768;06/04/2012;Hazel;54.0;14.0;37572.0;M;master;Data Scientist;85.88;oui;0;12
8769;8769;04/05/2010;Hazel;37.0;12.0;36710.0;M;master;Data Engineer;85.46;oui;0;4
8770;8770;19/02/2010;Bleu;53.0;11.0;34101.0;F;master;Data Engineer;89.14;oui;0;3
8771;8771;15/01/2013;Vert;27.0;10.0;33866.0;F;licence;Data Engineer;70.4;non;0;3
8772;8772;31/10/2011;Marron;59.0;8.0;41640.0;F;master;Data Engineer;82.09;oui;0;6
8773;8773;04/03/2014;Bleu;46.0;13.0;28355.0;M;master;Data Scientist;103.16;oui;0;8
8774;8774;01/01/2014;Marron;35.0;15.0;37196.0;F;licence;Data Scientist;59.63;non;0;2
8775;8775;11/10/2010;Bleu;26.0;13.0;41033.0;F;bac;Data Engineer;78.96;non;1;4
8776;8776;15/02/2014;Bleu;26.0;12.0;29961.0;M;master;Data Analyst;101.08;oui;0;8
8777;8777;10/06/2014;Bleu;27.0;10.0;33682.0;M;master;Data Scientist;76.12;oui;0;14
8778;8778;21/10/2012;Bleu;41.0;12.0;29488.0;M;master;Data Engineer;66.87;oui;0;9
8779;8779;10/12/2013;Bleu;25.0;12.0;31154.0;M;master;Data Scientist;75.1;non;0;12
8780;8780;20/08/2010;Marron;48.0;8.0;37991.0;F;master;Data Scientist;77.79;non;0;9
8781;8781;27/03/2010;Marron;23.0;10.0;36338.0;M;master;Data Scientist;87.21;oui;0;2
8782;8782;25/05/2011;Bleu;36.0;12.0;37503.0;M;master;Data Scientist;86.25;oui;1;3
8783;8783;09/04/2013;Bleu;35.0;11.0;30880.0;M;licence;Data Steward;84.39;non;1;4
8784;8784;20/07/2014;Marron;33.0;10.0;38021.0;F;licence;Data Engineer;67.21;non;0;8
8785;8785;06/09/2011;Bleu;34.0;4.0;31328.0;M;master;Data Scientist;85.21;oui;0;10
8786;8786;09/02/2010;Hazel;36.0;9.0;37168.0;F;licence;Data Engineer;61.62;non;0;1
8787;8787;14/09/2014;Hazel;31.0;15.0;35947.0;F;licence;Data Analyst;67.38;non;1;12
8788;8788;23/06/2013;Marron;28.0;6.0;38648.0;M;doctorat;Data Analyst;92.96;oui;0;15
8789;8789;28/03/2010;Vert;25.0;9.0;40332.0;M;bac;Data Engineer;49.46;oui;0;9
8790;8790;29/06/2010;Hazel;43.0;11.0;31026.0;M;master;Data Scientist;74.85;non;0;13
8791;8791;03/01/2013;;50.0;12.0;33296.0;F;licence;Data Engineer;85.08;non;0;9
